stop_lat,stop_lon,stop_id,stop_name
43.440447,-80.528352,3124,Dalegrove / Ingleside
43.477728,-80.525157,1914,King / Hickory
43.361892,-80.313522,1469,Ainslie / Colborne
43.487478,-80.527263,1917,King / Blue Springs
43.364768,-80.3143,1465,Ainslie / Simcoe
43.36981,-80.317463,1464,Galt Collegiate
43.359987,-80.313678,1467,Ainslie / Dickson
43.362708,-80.314153,1466,Ainslie / Park Hill
43.379808,-80.319585,1461,Hespeler / Wilmot
43.381163,-80.319957,1460,Hespeler / Wauchope
43.372382,-80.318462,1463,Water / Augusta
43.377242,-80.319012,1462,Hespeler / Jaffray
43.417515,-80.324265,1317,Heritage Bible College
43.416512,-80.321533,1316,The Holiday Inn
43.417205,-80.31662,1315,Jacob Hespeler Ss
43.417987,-80.31196,1314,Holiday Inn / Cheval
43.421783,-80.31037,1313,Franklin / Winston
43.424335,-80.310203,1312,Franklin / Thomas
43.394842,-80.316672,1319,Conestoga Transit Garage
43.392683,-80.315282,1318,Conestoga / Lena
43.439785,-80.531192,3123,Ingleside / Ingleside Place
43.440644379,-80.55961863,3879_merged_999112,University / Westvale
43.441147,-80.498968,2756,Highland / Queen
43.441318,-80.502043,2757,Highland / West
43.445883,-80.493352,2754,Queen / Courtland
43.442465,-80.496753,2755,Queen / Homewood
43.450037,-80.572765,1981,Erbsville / Chablis
43.44412,-80.489182,2752,Courtland / Peter
43.44524,-80.491145,2753,Courtland / Benton
43.441398,-80.484513,2750,Courtland / Stirling
43.484315,-80.486892,2023,Bridge / Bridgeport Ps
43.419118,-80.326117,1278_merged_999105,Groh / Holiday Inn
43.45524,-80.545303,1997,Erb / Amos
43.459177,-80.480408,2324,Victoria / Chestnut
43.450743,-80.51638,2692,545 Belmont Ave.
43.35338,-80.297877,2299,Chalmers / South
43.356437,-80.296402,2298,Elgin / Main
43.421602,-80.440085,3614,Fairway / Fairview Park
43.437937,-80.478717,3615,Courtland / Borden
43.441378,-80.47277,3616,Ottawa
43.441487,-80.4727,3617,Ottawa
43.348497,-80.289428,2293,Champlain / Bakersfield
43.34672,-80.288238,2292,Franklin / Copperfield
43.34378,-80.287082,2291,Franklin / Myers
43.342993,-80.288967,2290,Myers / Franklin
43.354412,-80.295585,2297,Elgin / Elliott
43.351428,-80.294362,2295,Elgin / Woolley
43.348058,-80.291935,2294,Champlain / Elgin
43.441945,-80.471873,2569,King / Ottawa
43.442843,-80.47391,2568,King / Borden
43.44922,-80.487815,2561,King / Benton
43.44898,-80.492063,2560,Charles St. Terminal
43.449871,-80.489391,2562,King / Queen
43.446092,-80.480918,2565,King / Cameron
43.447428,-80.483587,2564,King / Cedar
43.444307,-80.477213,2567,King / Stirling
43.455598,-80.463872,2369,Krug / Cambridge
43.453692,-80.46219,2368,Smithson / Belleview
43.452555,-80.46481,2367,Becker / Belleview
43.454382,-80.467072,2366,Krug / Becker
43.453898,-80.468453,2365,Krug / Dumfries
43.453255,-80.470418,2364,Krug / Melrose
43.452652,-80.472286,2363,Krug / East
43.451868,-80.474492,2362,Krug / Lydia
43.450968,-80.47711,2361,Krug / Samuel
43.450328,-80.478952,2360,Krug / Rose
43.42873,-80.446709,2587,Connaught / Woodhaven
43.427895,-80.444783,2586,Traynor / Connaught
43.425622,-80.445195,2585,Greenfield / Traynor
43.424723,-80.441527,2584,Greenfield / Kingsway
43.424524,-80.441429,2583,Greenfield / Kingsway
43.425585,-80.445473,2582,Greenfield / Traynor
43.427825,-80.444893,2581,Traynor / Connaught
43.428527,-80.44637,2580,Connaught / Woodhaven
43.374147,-80.31965,1612,Coronation / Grandview
43.430047,-80.45084,2589,Connaught / Franklin
43.429548,-80.449263,2588,Connaught / Eighth
43.41229,-80.452637,1861,Bleams / Otonabee
43.412632,-80.450107,1860,Bleams / Manitou
43.408783,-80.466692,1863,Bleams / Century Hill
43.410487,-80.459917,1862,Bleams / Homer Watson
43.411057,-80.476065,1865,Strasburg / Old Country
43.5434,-80.5479,3729,Sawmill / Arthur
43.435477,-80.433197,1867,Kinzie / Thaler
43.434148,-80.431113,1866,Thaler / Fairway
43.3996,-80.4842,3724,825 Trillium Dr
43.4426,-80.4159,3725,Fairway / Lackner
43.4433,-80.4151,3726,Lackner / Fairway
43.5103,-80.543,3727,King / Martin Grove
43.4562,-80.5145,3720,Park / Mt Hope
43.4001,-80.4847,3723,860 Trillium Dr
43.376767,-80.305702,2109,Elgin / Winter
43.37845,-80.306377,2108,Elgin / Avenue
43.376517,-80.316632,2103,Elmwood / Brooklyne
43.374737,-80.313247,2102,Elmwood / Jarvis
43.373232,-80.310385,2101,Elmwood / Brock
43.371253,-80.306917,2100,Moscrip / Bronson
43.378350004,-80.31090776,2104,Avenue / Gail
43.451068,-80.471668,2639,East / Cameron
43.449063,-80.470335,2638,East / Stirling
43.444333,-80.467003,2635,Ottawa / Weber
43.44495,-80.465235,2634,Ottawa / Mckenzie
43.446452,-80.469085,2637,The Aud
43.445605,-80.470695,2636,Weber / Borden
43.447863,-80.450372,2631,Franklin / Ottawa
43.446487,-80.44947,2630,Franklin / Dreger
43.447692,-80.458715,2633,Ottawa / Nottingham
43.448212,-80.45296,2632,Ottawa / Dreger
43.440101,-80.295513,1241,Melran / Alderson
43.373417,-80.286378,1536,Clyde / Dobbie
43.392573,-80.339807,3430,Mary / Bishop
43.498383,-80.552443,3432,Golden Eagle / Northlake
43.499223,-80.554127,3433,Northlake / Mayview
43.475557,-80.50052,3434,Bluevale Ci
43.475617,-80.500323,3435,Bluevale Ci
43.42116,-80.383368,3650,Saltsman / Maple Grove
43.424838,-80.459972,2741,Vanier / Shelley
43.423453,-80.458512,2740,Vanier / Vanier Park
43.428358,-80.464518,2743,Walton / Vanier
43.427403,-80.462762,2742,Vanier / Erie
43.432857,-80.471753,2745,Courtland / Carwood
43.42783,-80.466003,2744,Walton / Kipling
43.437218,-80.477357,2747,Courtland / Ottawa
43.435762,-80.475038,2746,Courtland / Sydney
43.440023,-80.482263,2749,Courtland / Palmer
43.438772,-80.480047,2748,Courtland / Kent
43.505638,-80.503407,2039,Eastbridge / Windjammer
43.508662,-80.500663,2038,Eastbridge / Path To St Luke
43.365943,-80.288943,1531,55 Savage Dr.
43.364967,-80.291768,1530,Franklin / Savage
43.416537,-80.379362,3651,Saltsman / Barnes
43.427858,-80.297755,1247,Cooper / Ellis
43.462708,-80.510397,3236,Moore / Union
43.46303,-80.511908,3237,Union / Lucan
43.403548,-80.332018,3544,777 Industrial Rd
43.407048,-80.333163,3545,Industrial / Eagle
43.408218,-80.295728,3546,Sheldon / Thompson
43.404702,-80.310327,3547,180 Sheldon Dr
43.431185,-80.310902,3540,Queen / Adam
43.440022,-80.313213,3541,Guelph / Milton
43.432588,-80.29392,3542,Kerwood / Housler
43.410883,-80.311593,3543,Pinebush / Wayne
43.461723,-80.509325,3235,Moore / Roger
43.461153,-80.5329,1964,Erb / Beverley
43.46018,-80.535143,1965,Erb / Dietz
43.460439,-80.514335,3238,Union / Herbert
43.410617,-80.513898,2965,Wilderness / Pine Martin
43.41264,-80.51693,2964,Ottawa / Wilderness
43.411203,-80.509642,2967,Activa / Bush Clover
43.379688,-80.3289,1615,Cambridge Memorial Hospital
43.406932,-80.51882,2961,David Bergey / Peach Blossom
43.405712,-80.51839,2960,David Bergey / Peach Blossom
43.411662,-80.519825,2963,Path To Watercress
43.410383,-80.521995,2962,David Bergey / Ottawa
43.403457,-80.485038,1780,Mcintyre / Trillium
43.401057,-80.485467,1781,Trillium / Washburn
43.398945,-80.482102,1782,Trillium / Natural Area
43.39894,-80.477368,1783,680 Trillium Dr
43.41657,-80.51087,2969,Fischer-Hallman / Ottawa
43.413305,-80.508628,2968,Activa / Grey Fox
43.401607,-80.466172,1786,Trillium / Shoemaker
43.375533,-80.321978,1613,Coronation / Goldie
43.423242,-80.481777,3049,Kingswood / Flint
43.421997,-80.478115,3048,Kingswood / Alpine
43.463217,-80.528128,1962,Erb / Wells
43.414235,-80.468332,3041,Country Hill / Four Seasons
43.410957,-80.466785,3040,Country Hill / Martinglen
43.415473,-80.474433,3043,Country Hill / Cedarhill
43.414275,-80.470423,3042,Country Hill / Coach Hill
43.418392,-80.473393,3045,Kingswood / Block Line
43.41702,-80.475477,3044,Country Hill / Block Line
43.421325,-80.475512,3047,Kingswood / Gracefield
43.41922,-80.47467,3046,Kingswood / Selkirk
43.460542,-80.466342,1078,Frederick / Ethel
43.460068,-80.467853,1079,Frederick / Bruce
43.461923,-80.461955,1076,Frederick / River
43.373213,-80.285338,1535,Dobbie / Clyde
43.458802,-80.45486,1074,River / Manchester
43.45949,-80.459002,1075,River / Islington
43.453358,-80.445827,1072,River / Path To Secord
43.457685,-80.45041,1073,River / Halliwell
43.449525,-80.443333,1070,River / Stanley Park Mall
43.451408,-80.444552,1071,River / Ottawa
43.470897,-80.44066,1678,Lackner / Victoria
43.470813,-80.44442,1679,Victoria / Smetana
43.463098,-80.430055,1674,Keewatin / Stanmore
43.463783,-80.432567,1675,Keewatin / Dunnigan
43.465118,-80.436453,1676,Keewatin / Lackner
43.468475,-80.438675,1677,Lackner / Georgian Place
43.452812,-80.438582,1670,Ottawa / Montcalm
43.453983,-80.435153,1671,Ottawa / Mcgee
43.457883,-80.4312,1672,Ottawa / Lackner
43.461025,-80.4278,1673,Keewatin / Ottawa
43.475522,-80.544382,1094,Columbia / Hagey
43.47316,-80.550983,1096,Columbia / Village 1
43.471577,-80.55539,1097,Columbia / Ron Eydt Village
43.469288,-80.538617,1090,University / Seagram
43.476818,-80.5408,1093,Columbia / Phillip
43.470135,-80.559598,1098,Columbia / Old Post
43.469453,-80.561515,1099,Columbia / Beechlawn
43.42635,-80.543892,3135,Bankside / Westforest
43.391738,-80.35012,1623,King / Montrose
43.42789,-80.53791,3137,Bankside / Bankside Pk
43.426697,-80.540788,3136,Path To Highland
43.43436,-80.535575,3131,Victoria / Path To Wexford
43.435092,-80.533263,3130,Victoria / Stoke
43.430573,-80.543997,3133,Westforest / Hidden Creek
43.433322,-80.539823,3132,Victoria / Westforest
43.4308,-80.5337,3139,Bankside / Eastforest
43.42893,-80.535682,3138,Bankside / Bankside Cres
43.367997,-80.283285,1533,Dobbie / Savage
43.402607,-80.346813,1418,Concession / Garden
43.400042,-80.346013,1419,Concession / Dolph
43.391403,-80.36447,1410,Rose / Argyle
43.393058,-80.363097,1411,Argyle / Vine
43.394632,-80.36156,1412,Argyle / Hamilton
43.394138,-80.36024,1413,Hamilton / Westminster
43.395654,-80.358511,1414,Westminster / King
43.396587,-80.357615,1415,Westminster / Duke
43.3986,-80.35565,1416,Westminster / Lawrence
43.404625,-80.347618,1417,Eagle / Speedsville
43.394793,-80.329235,1322,Industrial / Bishop
43.396502,-80.329762,1323,1367 Industrial Rd
43.395937,-80.320837,1320,Bishop / Collier-Macmillan
43.39499,-80.325757,1321,Bishop / Hespeler
43.409082,-80.321437,1326,Pinebush / Smartcentre
43.409917,-80.3169,1327,Pinebush / High Ridge
43.40098,-80.331207,1324,Industrial / Langs
43.407613,-80.329882,1325,Eagle / Hespeler
43.410445,-80.313908,1328,Pinebush / Struck
43.412682,-80.30126,1329,Pinebush / Balmoral
43.424602,-80.316617,1256,Winston / Edward
43.42183,-80.310213,1257,Franklin / Winston
43.423247,-80.32423,1254,Queen / Shepherd
43.426565,-80.318583,1255,Winston / Queen
43.427548,-80.318845,1252,Queen / Winston
43.422573,-80.325145,1253,Queen / Shepherd
43.431183,-80.311242,1250,Queen / Adam
43.429298,-80.31529,1251,Queen / Harvey
43.357723,-80.28973,1528,South Cambridge Shopping Ctr
43.363012,-80.291022,1529,Franklin / Moorefield
43.424345,-80.31005,1258,Franklin / Thomas
43.427027,-80.309848,1259,Franklin / Edward
43.440643923,-80.54948824,3879_merged_999103,University / Westvale
43.397458,-80.361245,1626,King / Waterloo
43.422638,-80.521568,3340,Elm Ridge / Hickory Heights
43.431417,-80.4847,3056,Hoffman / Kehl
43.464875,-80.490067,2474,St Leger / Guelph
43.430559,-80.487082,3057,Hoffman / Highland
43.424297,-80.525387,3341,Elm Ridge / Hickory Heights
43.426775,-80.54091,3204,Path To Hidden Creek
43.43208,-80.482665,3055,Hoffman / Meinzinger
43.459055,-80.537748,1966,Erb / Westmount
43.424981,-80.483083,3052,Alpine / Ottawa
43.462472,-80.580773,1105,Columbia / Erbsville
43.42532,-80.483267,3053,Alpine / Ottawa
43.422477,-80.48309,3050,Kingswood / Roberts
43.421268,-80.485437,3051,Kingswood / Strasburg
43.411071,-80.456915,3607,Bleams / Fallowfield
43.468624,-80.511143,3606,Weber / Erb
43.504295,-80.544678,3605,Kumpf / Randall
43.510687,-80.522143,3604,Northfield / Bridge
43.382533,-80.33431,3609,Coronation / Highland
43.411013,-80.457794,3608,Bleams / Fallowfield
43.441147,-80.509502,2698,Belmont / Metzloff
43.453387,-80.486337,2358,Queen / Ahrens
43.450443,-80.484336,2359,Weber / Scott
43.460592,-80.476582,2352,Victoria / Indiana
43.459712,-80.479342,2353,Victoria / Locust
43.463698,-80.459627,2350,Frederick / Turner
43.46009,-80.474638,2351,Edna / Hwy 7 Ramp
43.456588,-80.483803,2356,Queen / St Leger
43.454551,-80.485262,2357,Queen / Margaret
43.45914,-80.480998,2354,Victoria / Chestnut
43.45774,-80.482782,2355,Queen / Lancaster
43.455978,-80.507828,1898,King / Central Fresh Market
43.456528,-80.509415,1899,King / Green
43.3835,-80.4834,3739,Woodbine / Sienna
43.3867,-80.4846,3738,Woodbine / Sophia
43.3889,-80.4857,3737,Parkvale / Woodbine Ave
43.3896,-80.482,3736,Parkvale / Huron Pk
43.3893,-80.4788,3735,Parkvale / Woodbine Ave
43.39,-80.4745,3734,Parkvale / Huron Natural Pk
43.3893,-80.4721,3733,Parkvale / Huron
43.4718,-80.4408,3732,Victoria / Lackner
43.4348,-80.4281,3731,Fairway / River
43.4482,-80.4855,3730,King / Scott
43.350632,-80.333678,2136,Woodside At Cedar
43.35215,-80.334337,2137,Southgate / Day
43.349505,-80.329312,2134,Woodside / Victoria
43.35025,-80.331962,2135,142 Woodside Ave.
43.346495,-80.328495,2132,Stanley / St Andrews
43.348208,-80.328343,2133,St Gregorys / Caledon
43.347443,-80.322063,2130,Stanley / Glenmorris
43.468148,-80.448738,1680,Natchez / Rothsay
43.353335,-80.333777,2138,Churchill / Dale
43.354035,-80.33225,2139,Hillcrest / Churchill
43.446008,-80.470857,2648,Borden / Weber
43.446827,-80.475898,2649,Weber / Fairview Ave.
43.452503,-80.472598,2640,East / Krug
43.454412,-80.473902,2641,East / Chapel
43.456388,-80.47556,2642,East / Frederick
43.45451,-80.474103,2643,East / Chapel
43.452722,-80.472907,2644,East / Krug
43.450497,-80.471438,2645,East / Cameron
43.44844,-80.470073,2646,East / Stirling
43.446523,-80.46911,2647,The Aud
43.390948,-80.359021,1441,Lowther / Vine
43.46836,-80.438798,2340,Path To Georgian
43.3961,-80.340542,3429,Valentine / Mary
43.396695,-80.337607,3428,Valentine / Michael
43.402963,-80.337327,3423,Trico / Newport
43.401227,-80.336738,3422,Trico / Chateau
43.418363,-80.308685,3421,Jamieson / Woodland Plaza
43.417623,-80.302723,3420,Jamieson / Commerce
43.398878,-80.340598,3427,Walter / Langs
43.401835,-80.343625,3426,Mortimer / Hyannis
43.404447,-80.3407,3425,Trico / Providence
43.404617,-80.338565,3424,Trico / New Haven
43.462487,-80.529438,2002,Erb / Avondale
43.463198,-80.527782,2003,Erb / Euclid
43.460688,-80.533593,2000,Erb / Dietz
43.461487,-80.531728,2001,Erb / Roslin
43.465277,-80.521843,2006,Erb / King
43.46573,-80.51812,2007,Erb / Willow
43.464143,-80.525622,2004,Erb / Caroline
43.463347,-80.524432,2005,Caroline /Father David Bauer
43.466657,-80.515267,2008,Erb / Moore
43.467675,-80.513498,2009,Erb / Devitt
43.419188,-80.474798,3026,Kingswood / Selkirk
43.394083,-80.466445,3558,Huron Heights Ss
43.431487,-80.479552,2910,Ottawa / Hoffman
43.434327,-80.47906,2911,Mill / Ottawa
43.43522,-80.483047,2912,Mill / Borden
43.435838,-80.485643,2913,Mill / Heiman
43.437068,-80.486985,2914,Mill / Stirling
43.440988,-80.48437,2915,Stirling / Courtland
43.443348,-80.479087,2916,Stirling / Charles
43.443563,-80.478881,2917,Stirling / Charles
43.402553,-80.462397,1793,Trillium / Adam Ferrie
43.444802,-80.480365,2919,Charles / Cameron
43.399208,-80.458852,1791,Trillium / Groff
43.398735,-80.460748,1790,End Of Groff Place
43.399333,-80.476195,1797,640 Trillium Dr
43.400003,-80.473257,1796,Trillium / Mcbrine
43.401035,-80.468637,1795,Trillium / Strasburg
43.401727,-80.466235,1794,Trillium / Shoemaker
43.422147,-80.478615,3024,Kingswood / Alpine
43.354693,-80.30764,1524,Concession / Cameron
43.44719,-80.442152,1069,River / Conway
43.445873,-80.441332,1068,River / Bradley
43.448875,-80.426877,1061,Oldfield / Springmount
43.45078,-80.429868,1060,Oldfield / Drumoak
43.448948,-80.429197,1063,Edenbridge / Charleston
43.449802,-80.424072,1062,Oldfield / Lackner
43.448088,-80.435902,1065,Edenbridge / Old Chicopee
43.448697,-80.433367,1064,Edenbridge / Darlington
43.444765,-80.440157,1067,Kenora / River
43.445795,-80.43827,1066,Kenora / Wayne
43.422832,-80.480267,3023,Kingswood / Appalachian
43.450973,-80.443898,1669,Ottawa / River
43.448932,-80.44384,1668,Stanley Park Mall Terminal
43.448908,-80.444078,1667,Stanley Park Mall Terminal
43.444358,-80.440063,1666,River / Kenora
43.44311,-80.43899,1665,River / Rennie
43.439122,-80.43306,1664,River / Old Chicopee
43.436887,-80.430715,1663,River / Kinzie
43.434922,-80.428513,1662,River / Fairway
43.422813,-80.443038,1661,Kingsway / Wilson
43.429699,-80.430819,1660,Morgan / Fairway
43.451742,-80.485697,1087,Frederick / Weber
43.4524,-80.484435,1086,Frederick / Irvin
43.453507,-80.482377,1085,Frederick / Lancaster
43.45479,-80.479888,1084,Frederick / Gordon
43.45578,-80.478025,1083,Frederick / Chestnut
43.456532,-80.476608,1082,Frederick / Filbert
43.459367,-80.470082,1081,Frederick / Ann
43.458515,-80.472747,1080,Frederick / Edna
43.448535,-80.488312,1089,Benton / Charles
43.449915,-80.487397,1088,Frederick / King
43.430279,-80.525202,3140,Highland Hills Mall Terminal
43.432738,-80.526075,3141,Fischer-Hallman / Highland
43.436143,-80.528645,3142,Fischer-Hallman / Victoria
43.436848,-80.529197,3143,Fischer-Hallman / Victoria
43.439465,-80.535423,3144,Fischer-Hallman / Stoke
43.442453,-80.541797,3145,Fischer-Hallman / Glasgow
43.444408,-80.545685,3146,Fischer-Hallman / University
43.355722,-80.301545,1526,Concession / Scrimger
43.4585,-80.556007,3148,Keats / Candlewood
43.457873,-80.55446,3149,Keats / Midwood
43.48259,-80.506755,2826,Lincoln / Bluevale
43.47975,-80.507518,2827,Lincoln / Mayfield
43.493248,-80.504447,2821,Lee / Dunvegan
43.412407,-80.549352,3386,Golden Meadow / Yellow Birch
43.411312,-80.545255,3387,Yellow Birch / Stonehenge
43.41569,-80.547488,3384,Highview / Sugar Maple
43.415528,-80.549697,3385,Highview / Old Maple
43.427452,-80.530157,3382,Westheights / Blackwell
43.426723,-80.528675,3383,Queens / Elm Ridge
43.42621,-80.540313,3380,Highland / Path To Bankside
43.428992,-80.531257,3381,Westheights / Highland
43.413202,-80.539692,3388,Yellow Birch / Driftwood
43.436292,-80.513232,3389,Highland / Westmount
43.390753,-80.363195,1409,Rose / Westminster
43.389303,-80.36037,1408,Rose / Lowther
43.38958,-80.35101,1403,Hamilton / Montrose
43.388447,-80.348428,1402,Bishop / Hamilton
43.390753,-80.346333,1401,Bishop / Railway
43.389513,-80.342392,1400,Concession / Grand Valley
43.388482,-80.357727,1407,Homuth / Frederick
43.38878,-80.355175,1406,Homuth / Bernhardt
43.390108,-80.354282,1405,Beck / Hamilton
43.39061,-80.353122,1404,Hamilton / Union
43.402043,-80.319252,1339,Conestoga / Sheldon
43.403142,-80.315672,1338,Sheldon / Corydon
43.407108,-80.302233,1335,Sheldon / Balmoral
43.40772,-80.298715,1334,Sheldon / Balmoral
43.40321,-80.312398,1337,Sheldon / Wolseley
43.406197,-80.307652,1336,Sheldon / Franklin
43.413215,-80.294425,1331,Fleming / Pinebush
43.41311,-80.298437,1330,355 Pinebush Rd
43.408788,-80.293065,1333,Fleming / Sheldon
43.410615,-80.293662,1332,Fleming / Thompson
43.436318,-80.52972,3129,Victoria / Fischer-Hallman
43.44165,-80.551483,3261,Westvale / Haldane
43.43096,-80.52795,3201,Highland / Highland Hills Mall
43.44344,-80.545728,3260,University / Fischer-Hallman
43.466992,-80.568283,1100,Columbia / Fischer-Hallman
43.372567,-80.29067,1537,Clyde / Bluerock
43.420897,-80.515425,3093,Greenbrook / Fischer-Hallman
43.424997,-80.511713,3090,Stonybrook / Greenbrook
43.424019,-80.512662,3091,Greenbrook / Birchcliff
43.42608,-80.511095,3096,Forest Hill Shopping Centre
43.428213,-80.507058,3097,Greenbrook / Westmount
43.421042,-80.515015,3094,Greenbrook / Ruskview
43.424055,-80.512514,3095,Greenbrook / Birchcliff
43.431798,-80.305808,1249,Cooper / Lewis
43.4305,-80.301247,1248,Cooper / Ontario
43.428535,-80.502678,3098,Greenbrook / Village
43.428897,-80.499108,3099,Greenbrook / Lakeside
43.375732,-80.297143,1539,Franklin / Athlone
43.371447,-80.294337,1538,Clyde / Franklin
43.4417,-80.538622,3267,Westwood / Dayman
43.397282,-80.377938,1633,Preston / Parkview
43.440663,-80.527048,3125,Victoria Hills Plaza
43.355458,-80.314012,1523,Ainslie / Walnut
43.399225,-80.37618,1634,Preston / Linden
43.360054,-80.313507,1468,Ainslie / Dickson
43.472233,-80.579393,1111,Laurelwood / Beaver Crk. Rd.
43.510357,-80.53335,2063,Bathurst / Rankin
43.399963,-80.375685,1635,Shantz Hill / Preston Pkwy
43.465752,-80.5717,1102_merged_999113,Columbia / Gatestone
43.40583,-80.38609,1636,Gateway Park / King
43.432635,-80.523322,3200,Highland / Highland Cres
43.465907,-80.570812,1101,Columbia / Gatestone
43.426197,-80.54454,3638,Westforest / Bankside
43.43101,-80.527137,3639,Highland / Highland Hls Mall
43.426985,-80.527673,3637,Elm Ridge / Queens
43.45897,-80.570545,3634,Leighland / Sandbrooke
43.45781,-80.567965,3635,Leighland / Keats
43.458185,-80.575925,3632,Leighland / Erbsville
43.459308,-80.5735,3633,Leighland / Strathmere
43.47897,-80.549022,3630,R & T Park
43.464127,-80.541383,3631,University / Westmount
43.390347,-80.324058,1454,Dunbar / Hespeler
43.46573,-80.44636,2345,Natchez / Matthew
43.464508,-80.445297,2344,Natchez / Halifax
43.468482,-80.451117,2347,Victoria / Natchez
43.467952,-80.44831,2346,Natchez / Rothsay
43.46463,-80.438603,2341,Keewatin / Georgian
43.431908,-80.479993,3054,Hoffman / Ottawa
43.464417,-80.443118,2343,Heritage / Halifax
43.463555,-80.44176,2342,Keewatin / Heritage
43.464725,-80.458792,2349,Frederick / Avon
43.467363,-80.45448,2348,Victoria / Forfar
43.505286,-80.529518,2067,Frobisher / Davenport
43.485,-80.5287,3708,St David Css
43.4851,-80.5289,3709,St David Css
43.44970484,-80.48869933,1889,King / Queen
43.44914,-80.487367,1888,King / Frederick
43.44735,-80.483574,1887,King / Cedar
43.446087,-80.480633,1886,King / Cameron
43.445193,-80.478753,1885,King / Pandora
43.444185,-80.476733,1884,King / Stirling
43.442782,-80.47349,1883,King / Borden
43.442125,-80.472067,1882,King / Ottawa
43.4402,-80.5478,3704,Resurrection Css
43.4403,-80.5473,3705,Resurrection Css
43.360875,-80.300992,2121,Chalmers / Mcnaughton
43.362302,-80.301588,2120,Chalmers / Dundas
43.359977,-80.305647,2123,Mcnaughton / Oak
43.36028,-80.302915,2122,Mcnaughton / Lincoln
43.358887,-80.310477,2125,Main / Harris
43.360653,-80.307572,2124,Mcnaughton / Shade
43.350933,-80.317177,2127,Crombie / Grand
43.352117,-80.317157,2126,Grand / Victoria
43.346895,-80.319773,2129,First / Caen
43.348248,-80.318088,2128,Middleton / Francis
43.429101511,-80.30965272,1310_merged_999109,Franklin / Shamrock
43.455588,-80.499322,2410,Wellington / Waterloo
43.462873,-80.493773,2659,Margaret / Guelph
43.46075,-80.492575,2658,Margaret / Wilhelm
43.449288,-80.481395,2653,Weber / Cedar
43.448662,-80.480002,2652,Weber / Madison
43.447953,-80.478425,2651,Weber / Cameron
43.447265,-80.476875,2650,Weber / Pandora
43.458997,-80.490588,2657,Margaret / Wellington
43.456927,-80.489307,2656,Margaret / Victoria
43.455593,-80.487895,2655,Margaret / Maynard
43.454688,-80.485735,2654,Margaret / Queen
43.436255,-80.302567,3416,Walker / Renwick
43.4206,-80.290388,3417,Cooper / Jamieson
43.431815,-80.300185,3414,Hammet / Black
43.432765,-80.300917,3415,Renwick / Gerrard
43.427177,-80.288072,3412,Adler / Tyndale
43.42544,-80.293095,3413,Adler / Cooper
43.418855,-80.294193,3410,Jamieson / Alona
43.420672,-80.290263,3411,Cooper / Jamieson
43.418875,-80.294803,3418,Jamieson / Alona
43.444953,-80.556683,1990,Thorndale / Rosemeadow
43.475297,-80.487593,2015,Bridgeport / Mackie
43.474935,-80.489532,2014,Bridgeport / Leander
43.476208,-80.48544,2016,Bridgeport / Lancaster
43.470035,-80.506308,2011,Erb / Ellis
43.468655,-80.510435,2010,Erb / Weber
43.471672,-80.499165,2013,Erb / Terrystone
43.470758,-80.502435,2012,Erb / Cardinal
43.40785,-80.496183,3562,Rittenhouse / Erinbrook
43.40952,-80.487095,3560,Rittenhouse / Erinbrook
43.408008,-80.491377,3561,Rittenhouse / Rosebank
43.445073,-80.506575,3566,280 Victoria St. South
43.433195,-80.521897,3567,Highland / Eagen
43.443292,-80.511228,3564,Victoria / Belmont
43.446092,-80.505015,3565,Victoria / West
43.41122,-80.471855,3034,Century Hill / Devonglen
43.439812,-80.420628,3568,Fairway / Sims Estate
43.452305,-80.424837,3569,Lackner / Bryan
43.42404,-80.49667,2903,Elmsdale / Chandler
43.422185,-80.49416,2902,Elmsdale / Ottawa
43.420978,-80.497572,2901,Ottawa / Howland
43.420593,-80.499935,2900,Ottawa / Path To Chandler
43.425168,-80.48374,2907,Ottawa / Alpine
43.422932,-80.486732,2906,Ottawa / Strasburg
43.425197,-80.490243,2905,Grt Strasburg Transit Garage
43.411595,-80.474667,3035,Old Country / Century Hill
43.430512,-80.480722,2909,479 Ottawa St.
43.429297,-80.481332,2908,Ottawa / Imperial
43.42733,-80.424747,1658,Morgan / Greendale
43.428218,-80.427607,1659,Morgan / Southill
43.43117,-80.416263,1652,Morrison / Quinte
43.429848,-80.416362,1653,Morrison / Path To Park
43.432092,-80.414592,1650,Morrison / Grand River
43.4336,-80.415405,1651,Quinte / Morrison
43.42691,-80.419143,1656,Grand River / River
43.42768,-80.420965,1657,Morgan / River
43.428267,-80.414925,1654,Morrison / Grand River
43.427755,-80.415438,1655,Grand River / Underhill
43.390994,-80.375489,1630,Preston / Fountain
43.392152,-80.377388,1631,Preston / Woods
43.39467,-80.37765,1632,Preston / Hillview
43.461213,-80.545248,3153,Keats / Mcdougall
43.459637,-80.547465,3152,Keats / Karen
43.458422,-80.549167,3151,Keats / Amos
43.457262,-80.551802,3150,Keats / Midwood
43.460042,-80.547212,3157,Keats / Karen
43.46153,-80.545118,3156,Keats / Mcdougall
43.462617,-80.542983,3155,Keats / Shakespeare
43.462327,-80.543373,3154,Keats / Shakespeare
43.465895,-80.506565,2837,Weber / Rodney
43.46768,-80.50957,2836,Weber / Allen
43.457327,-80.552013,3159,Keats / Midwood
43.459122,-80.548472,3158,Keats / Amos
43.475038,-80.517443,2833,Weber / Marshall
43.479217,-80.51686,2832,University / Marsland
